10/14/2023, 21:41:07 Epoch: 1, Loss: 0.1466 
          1.5670e-02, -6.7250e-01, -1.2490e+00, -4.7126e-01,  3.0842e+00,
          2.4022e+00,  1.7032e+00,  4.1457e+00,  1.4009e+00,  1.2388e+00,
          3.7413e+00,  4.7288e+00,  4.2965e+00,  4.4461e+00,  2.0746e+00],
        [ 4.5647e+00,  4.6189e+00,  4.5516e+00,  3.3331e+00,  8.8640e-01,
         -6.2713e-01, -1.9353e+00, -2.7057e+00, -2.9943e+00, -3.2998e-01,
          7.0325e-01,  1.2184e-01,  2.0711e-01,  7.7173e-01,  9.8094e-01,
         -1.2249e+00, -2.6495e-02,  2.9730e+00,  3.5529e+00,  1.0238e+00,
          2.3152e+00, -2.9853e+00,  3.8179e-01, -2.4254e+00,  4.6541e-01,
         -7.0169e-01, -3.4771e+00,  4.6429e+00, -6.1729e-01,  8.0542e-01,
          8.5563e-02,  1.9666e+00,  1.4344e+00,  1.3046e+00, -3.2829e+00,
         -6.0988e-01,  4.2111e+00,  9.8317e-01,  1.0390e-01, -2.8247e+00,
          2.6092e+00, -2.1284e+00, -2.3039e+00,  2.0835e+00,  1.9423e+00,
          1.6896e-01,  1.9791e+00, -1.0482e-01,  2.2477e+00, -3.2643e+00,
         -4.9662e+00, -2.1049e+00, -1.7418e+00, -3.4507e+00, -1.6496e+00,
         -4.5754e-01, -1.7025e+00, -5.9063e-01, -3.2446e+00, -4.0293e+00],
        [-2.3015e+00, -1.5305e+00, -3.1028e+00, -2.2679e+00, -5.6513e-01,
          9.0952e+00,  9.6773e-01,  3.6598e+00,  4.6780e+00, -2.2352e+00,
         -1.0451e+00, -2.4222e+00,  4.0690e-01,  3.3952e+00,  2.9156e+00,
          5.4984e+00,  6.9792e+00, -2.2503e+00, -5.8262e-01,  1.5283e+00,
          8.1047e-01, -1.8629e+00, -3.2224e+00,  2.9465e+00,  7.2448e-01,
          3.9191e-01,  1.2482e+00, -2.7325e+00, -4.2616e+00, -1.5908e+00,
         -1.1006e+00, -2.1171e+00, -2.0085e+00, -2.1996e+00,  3.6172e+00,
         -1.4721e+00, -2.0373e+00, -2.8979e+00, -4.2016e-01, -2.0665e+00,
          1.3191e+00,  3.8899e+00,  4.6445e+00, -3.0917e+00,  2.9976e+00,
          2.1286e+00, -1.4691e+00,  3.9878e+00, -7.4973e-01, -8.5549e-01,
          1.1330e+00, -1.7117e+00, -2.8799e+00, -7.0991e+00, -1.3047e-01,
         -1.0376e+00,  1.5103e+00, -1.7294e+00, -1.4240e+00, -1.1410e-02],
        [-1.4492e+00,  3.1089e-01, -3.4875e-01, -1.4391e+00,  2.9826e+00,
         -6.0077e-01, -1.9258e+00, -2.5875e+00,  1.5076e+00, -1.7755e+00,
         -2.2530e+00, -2.7577e+00, -1.1429e+00, -1.2648e+00, -7.3920e-01,
         -5.2816e-01,  1.2016e-01, -5.6276e-01, -2.0422e+00,  4.3790e-01,
          3.5665e-02, -3.4789e+00, -3.1980e+00, -1.5004e-01,  1.9766e-01,
          8.7046e-02, -1.5595e+00, -1.3950e+00, -1.9707e+00, -1.0585e+00,
         -1.7090e+00, -6.1623e-01, -1.2306e+00, -2.6171e+00, -3.0592e+00,
          3.2883e-01, -1.4460e+00, -6.9771e-01, -3.0767e+00, -4.3644e+00,
          9.6083e-02,  1.8408e+00, -3.0503e+00, -1.5419e+00, -4.1730e-01,
         -1.3555e+00, -2.6810e+00, -2.4392e+00, -1.7290e+00,  5.5760e+00,
          5.9029e+00,  4.7868e+00,  4.7018e+00,  8.3174e-01,  2.5304e+00,
          5.3291e+00,  6.0049e+00,  4.3981e+00,  1.0295e+01,  6.7186e+00],
        [ 1.2516e+00,  2.4739e+00,  2.1673e+00,  2.0983e+00, -1.1341e-01,
         -3.3375e-01,  1.6322e+00, -1.2648e+00, -6.6838e+00,  2.1648e+00,
         -6.2684e+00, -6.1278e+00, -3.5159e+00, -1.4893e+00,  3.2934e+00,
         -5.5643e+00, -4.2032e+00,  6.0504e+00,  8.7093e+00,  4.7085e+00,
          4.3974e+00,  1.6833e+00, -2.8300e+00, -1.8436e+00,  2.5025e-01,
          8.8986e-01,  2.3074e+00,  2.0673e+00, -5.9075e+00, -6.2007e+00,
         -1.8245e+00, -1.4651e+00,  2.2925e+00,  2.9917e+00, -2.8975e+00,
         -5.8864e+00,  5.5482e+00,  4.6264e+00,  8.4205e+00,  4.6705e+00,
          6.1378e+00, -2.0039e+00, -4.4902e+00,  4.6261e+00,  7.9381e-01,
         -8.7924e-01,  2.7604e+00,  1.1994e+00, -1.1861e+00,  7.5826e-01,
         -3.3128e+00,  2.3821e+00, -3.5310e+00, -2.8719e+00, -6.9217e-01,
          3.4266e-02, -3.8808e+00, -3.7192e+00, -7.8472e-01, -2.5954e+00],
        [ 5.2939e-01,  1.9809e+00,  1.7187e+00,  2.3820e+00,  1.9922e+00,
         -9.5087e-01, -1.7117e+00, -2.7790e+00, -2.2358e+00,  6.1534e-01,
          1.5375e+00,  2.4879e+00,  1.2771e+00,  1.2121e+00,  2.2480e+00,
         -7.5240e-01,  2.3855e-01, -4.4114e-02,  1.8724e+00, -8.6538e-01,
         -2.6902e-01, -2.9889e+00, -1.8904e-01, -1.1640e+00,  2.5537e+00,
          5.4999e-01, -3.3230e-01,  1.3819e+00,  2.2014e+00,  3.0574e+00,
         -9.8891e-02,  5.7978e-01,  1.1261e+00,  1.4033e+00, -1.7896e+00,
          1.0310e+00,  3.7375e+00, -7.5476e-01,  3.1872e-01, -2.3556e+00,
          1.6091e+00, -1.4865e+00, -2.9503e+00,  8.5873e-01,  3.7618e+00,
          2.4416e+00,  1.9565e+00,  5.8316e-01,  2.3106e+00, -2.8910e+00,
         -3.7511e+00, -2.0298e+00, -1.5165e+00, -3.2722e+00, -2.4879e+00,
         -9.9062e-01, -1.1855e+00, -1.0136e+00, -3.5599e+00, -5.5335e+00],
        [-5.2680e+00, -9.2441e+00, -1.9859e+00, -3.0292e+00, -1.7959e-01,
         -2.9421e+00,  8.8393e+00, -7.0279e-01, -1.0212e+01,  7.5849e-01,
         -7.3568e+00, -9.3380e+00, -4.0938e+00, -8.6425e-01,  1.8193e+00,
         -7.6669e+00, -4.4840e+00, -7.0725e+00, -6.6107e+00,  1.9255e-01,
         -6.3857e-01,  1.5369e+00,  5.4152e+00, -2.1586e+00, -3.4842e+00,
         -3.1063e+00, -1.4319e+00, -4.3701e+00, -6.8629e+00, -9.7775e+00,
          1.0230e+01,  4.6106e+00,  5.5654e-01, -2.1223e+00, -9.3942e-01,
         -2.2290e+00, -1.4458e+00,  1.0130e+01,  3.4851e-01,  3.8290e+00,
         -1.4056e+00, -8.6440e-01, -4.1990e+00, -1.1835e+00, -1.3512e+00,
          8.5536e-01,  4.4864e-01, -2.8931e+00,  3.2687e+00,  1.6169e+01,
          4.8379e+00,  7.5415e+00,  1.2506e+01,  9.9588e+00,  5.7556e+00,
          5.6934e+00,  6.3711e+00,  6.4765e+00,  8.5795e-01,  9.8945e-01],
        [ 5.3902e-01, -7.1953e-01,  2.9071e+00,  3.8413e+00,  8.5085e-01,
         -3.5743e+00, -6.5686e-01, -3.1813e+00, -4.9183e+00,  3.5494e+00,
          1.5214e+00,  4.7276e-01,  1.3961e+00,  2.8837e-01,  7.0130e-02,
         -3.0586e+00, -1.3291e+00, -8.9711e-02,  2.0345e+00,  9.3728e-01,
          1.8316e+00,  1.3658e+00,  5.0922e+00, -3.8632e+00, -1.9558e+00,
         -1.5237e+00, -2.6600e+00,  3.3798e-01, -9.5228e-01, -5.3781e-01,
          4.8560e+00,  4.9739e+00,  2.1293e+00,  3.9563e+00, -3.4756e+00,
         -1.9910e+00,  3.5261e+00,  1.9539e+00, -5.4952e-01,  1.7402e+00,
          5.7501e-01, -3.1766e+00, -5.0115e+00,  1.9835e+00, -8.5269e-02,
         -1.8256e-01,  3.0185e+00,  5.0541e-01,  6.5802e+00, -1.8403e+00,
         -6.6230e+00,  1.6405e+00,  1.3768e+00, -4.6167e-02, -9.3388e-01,
         -8.1613e-01, -2.3565e+00,  1.3077e-01, -4.5971e+00, -5.5525e+00],
        [ 1.2809e+00,  9.0404e-01,  6.3909e-01,  3.2236e+00,  1.0894e-01,
          1.7686e+00,  1.3428e+00, -1.5899e+00, -4.2156e-01, -2.5406e-01,
         -1.2970e-01, -1.1599e+00, -7.1814e-02,  3.2112e+00,  3.7147e-01,
          2.2547e+00,  3.0490e+00,  1.1890e+00,  1.5292e+00,  5.1076e+00,
          3.5107e+00,  1.3280e+00,  2.7409e+00, -1.6782e+00, -1.0711e+00,
         -1.7785e-01, -1.1712e+00,  1.9435e-01, -3.8502e+00, -1.1249e+00,
          1.0975e+00,  2.4630e+00, -1.2136e+00, -1.0102e+00, -1.8084e-01,
         -1.3886e+00,  1.0999e+00,  1.1295e+00, -2.5057e+00, -1.9253e+00,
          1.6761e+00,  1.8682e-01, -2.1320e+00, -2.9093e-01, -8.4100e-02,
         -1.4667e-01,  1.1021e+00,  1.1698e+00,  2.5959e+00, -1.4831e+00,
         -5.0398e+00, -1.1746e+00, -9.3794e-01, -5.6441e+00, -1.4297e+00,
         -5.1430e-01, -1.2113e-02, -2.2814e+00, -1.4848e+00, -3.3332e+00],
        [ 3.1344e+00, -1.2817e+00,  5.7989e+00,  5.4189e+00, -2.4033e+00,
         -2.7267e+00,  4.7283e-02,  1.3770e-01, -5.6495e+00, -3.5423e-01,
         -2.2572e+00, -2.1584e+00, -4.9563e+00, -1.2676e+00, -1.3059e+00,
         -3.4834e+00, -2.0239e+00, -1.4676e+00,  8.4697e-01,  3.0793e-01,
          1.1442e+00,  1.3726e+00,  3.5150e+00, -3.0499e+00, -1.4784e+00,
         -8.8854e-01, -3.7894e+00,  2.9284e+00, -1.5808e+00, -2.7940e+00,
          3.2197e+00,  4.3841e+00,  2.3400e+00, -5.6667e-01, -2.2796e+00,
          1.7110e-01,  4.2315e+00,  5.8902e+00,  5.2604e-01,  5.7998e-01,
          3.2653e+00, -2.3314e+00, -1.8286e+00,  6.2254e+00,  2.4487e+00,
          3.5000e+00,  7.7754e+00,  1.3537e+00,  2.8690e+00, -1.6790e+00,
         -4.5141e+00, -2.9269e+00,  1.5408e+00,  6.3125e-01, -1.5443e+00,
         -3.5124e+00, -3.1299e+00, -1.9073e+00, -1.9964e+00, -3.0401e+00]],
       device='cuda:0', grad_fn=<AddmmBackward0>) 
 Label: tensor([ 8, 58,  1,  5, 58, 17, 46, 49, 22, 19, 46], device='cuda:0') 
10/14/2023, 21:55:36 Epoch: 2, Loss: 0.0831 
 Predict_label: tensor([[ 4.8311e-01, -3.9266e+00,  3.7758e+00, -1.2591e-01,  3.3940e-02,
         -4.7949e+00, -1.2628e+00, -4.5508e+00, -7.8449e+00,  2.8394e+00,
         -6.3473e-01, -3.5028e+00, -2.4894e+00, -5.1425e+00, -4.9833e+00,
         -3.9692e+00, -3.1089e+00, -2.2009e+00, -2.5467e+00, -2.2692e+00,
         -1.3087e+00, -1.1789e+00,  7.5986e+00, -4.4125e+00, -2.2079e+00,
         -2.0268e+00, -4.8816e+00, -1.3859e+00, -9.6139e-01, -4.2764e+00,
          4.2842e+00,  4.8757e+00,  2.5948e+00,  1.6129e-01, -1.3358e+00,
         -3.9523e-01,  4.9122e-01,  2.1516e+00, -5.8208e+00, -2.9356e+00,
          3.9967e-01, -2.7195e+00, -5.7798e+00,  1.1056e+00, -1.8337e+00,
         -2.0223e-01,  1.5868e+00, -3.4960e+00,  4.3623e+00,  8.1244e+00,
          1.2677e+00,  6.8061e+00,  1.2424e+01,  1.0910e+01,  3.0581e+00,
          5.3867e+00,  7.8956e+00,  8.3503e+00,  2.7173e-01, -1.3916e+00],
        [ 1.2029e+00,  8.8921e-01,  2.8606e+00, -1.3302e+00,  1.6206e+00,
         -4.9001e+00, -4.3667e+00, -4.8327e+00, -7.8223e+00,  3.9971e+00,
          7.7408e-01, -1.6942e+00,  1.3878e+00, -4.4540e+00,  1.3541e-01,
         -4.3991e+00, -5.1852e+00,  3.1699e-01, -2.6575e+00, -2.8888e+00,
         -5.1038e+00, -5.3867e+00,  1.0324e+00, -5.4291e+00,  3.2871e+00,
         -1.4273e+00, -3.9898e+00,  1.1696e+00,  3.1246e+00,  6.5056e-01,
         -1.4665e+00,  1.1249e+00,  3.5531e+00,  3.7216e+00, -4.9537e+00,
         -3.6892e+00, -3.0879e-01, -1.4701e+00, -1.1731e+00, -3.7219e+00,
          6.9671e-01, -4.0205e+00, -7.3470e+00, -2.3455e+00,  1.8062e+00,
         -7.6745e-01, -2.3883e+00, -4.2490e+00,  3.4397e+00,  7.2442e+00,
          2.1014e+00,  6.1960e+00,  8.5204e+00,  8.5571e+00,  5.2240e+00,
          1.0037e+01,  7.8523e+00,  1.1019e+01,  7.5597e-01, -1.7035e+00],
        [-2.6173e+00, -8.3531e-01, -1.3657e+00, -3.4633e+00,  3.8485e+00,
          9.7244e-01,  2.4244e+00,  5.9282e+00, -4.4438e-01,  3.7282e-01,
         -2.4796e+00, -4.7506e+00, -9.0349e-02, -1.8575e+00,  3.1734e+00,
         -1.3069e+00, -1.0987e+00,  1.5251e+00,  1.1242e+00, -2.1360e-01,
         -3.3409e+00, -8.4119e-01, -6.5656e-01,  8.7185e+00,  2.0392e+00,
          2.4891e+00,  4.7972e+00, -1.9468e+00, -3.1849e+00, -4.1162e+00,
          1.1483e+00,  2.1025e-01,  1.1309e+00, -1.4512e+00, -8.9693e-02,
         -1.1695e+00, -1.4006e+00,  2.3317e+00,  5.4284e-01,  1.9069e+00,
         -2.1808e-01,  3.8688e+00,  8.3504e-01, -3.4459e+00, -3.5371e+00,
          4.6950e-01, -3.0385e+00, -2.1868e+00, -1.3157e+00,  2.6329e+00,
          5.0518e+00,  1.4268e+00, -1.5126e+00, -2.0326e+00, -1.7200e+00,
         -1.6161e-03, -4.0966e-01, -3.9279e+00,  2.4071e+00,  5.3535e-01],
        [-1.3318e+00, -3.2869e+00, -4.3599e+00, -3.9040e+00, -9.8776e-01,
          5.4969e+00,  1.9355e+00,  7.3537e+00,  3.1308e+00, -2.1831e+00,
         -1.0256e+00, -3.3689e+00, -1.9107e+00,  7.2665e-01,  1.0287e+00,
          6.1468e+00,  6.6231e+00,  6.7273e-01, -4.0280e+00,  2.3446e+00,
         -1.0894e+00, -8.5162e-01, -2.2099e+00,  3.2425e+00, -2.4364e+00,
          1.3986e+00,  3.3685e+00, -6.4010e-01, -5.2881e+00, -3.6909e+00,
         -4.8840e-01,  2.0656e+00, -1.8111e+00, -3.5705e+00,  3.9561e+00,
         -2.7208e+00, -3.2782e+00, -2.8328e+00, -1.3807e+00,  6.5858e-01,
          2.5361e+00,  4.4191e+00,  1.0303e+01, -1.3158e+00,  6.7826e-01,
         -7.0040e-01, -6.3168e-01,  5.4212e+00, -1.1707e+00, -4.8044e-01,
          2.2089e+00, -4.2194e-01, -3.5926e+00, -5.8971e+00,  6.1598e-01,
         -3.1169e+00,  7.9291e-01, -3.4400e+00,  2.7136e-01,  2.0720e+00],
        [-9.4884e-01, -2.3398e-02,  7.4676e-01, -9.7670e-01,  3.1726e+00,
         -4.6300e-01,  1.3346e+00,  2.1010e+00, -6.9120e-01,  8.6063e-01,
         -9.5455e-01, -1.6035e+00, -1.1515e+00, -1.4566e+00,  6.9923e-01,
          8.8043e-01, -3.6194e-02,  1.6430e+00,  8.2340e-01, -5.6376e-01,
         -1.8304e+00, -3.4229e-01,  5.4664e-01,  3.8009e+00,  1.9707e+00,
          2.7852e+00,  1.5338e+00, -8.2983e-01, -6.6324e-01, -8.2624e-01,
          9.1070e-01,  1.3681e-01,  9.0647e-01, -9.6274e-01, -1.1781e+00,
          1.2012e+00, -1.3360e+00,  1.6165e+00, -1.2054e+00, -6.2432e-01,
         -1.3551e-01,  4.2919e+00, -7.9327e-01, -1.8538e+00, -2.2452e+00,
          6.8599e-01, -1.7998e+00, -2.4273e+00, -2.3402e-02,  1.2612e+00,
          9.8861e-01, -1.0507e-01, -8.0554e-01, -1.3771e+00, -3.4195e+00,
         -1.9329e+00, -6.6651e-01, -3.2155e+00,  3.4206e+00,  1.1431e+00],
        [ 2.1461e-01, -5.9649e-01, -3.7370e+00,  1.0453e-01, -1.5155e-01,
          4.7647e+00,  3.4973e+00,  3.2779e+00,  1.2579e+01, -1.9300e+00,
          1.9697e-01, -2.7219e+00,  1.8047e+00,  4.5499e+00,  3.9136e+00,
          4.6410e+00,  4.5677e+00,  1.1459e+00, -1.4935e+00,  3.5113e+00,
          3.3630e+00, -1.4028e+00, -1.3430e+00,  1.2889e-01,  2.3011e-01,
         -2.9580e+00, -1.7526e-01, -1.4679e+00, -5.8687e+00, -1.0905e+00,
         -1.8399e+00, -5.7596e-02, -3.0375e+00, -4.6452e+00,  3.1848e+00,
         -1.0844e+00, -2.5636e+00, -3.9488e+00, -2.1851e+00, -1.6738e+00,
          2.1114e+00,  2.5500e+00, -1.9407e+00, -3.7904e+00,  5.6419e-01,
          1.1472e+00,  5.7929e-01,  1.0918e+00, -4.4916e-01, -1.2585e-01,
         -3.0388e+00, -1.2875e+00, -3.4007e+00, -7.4763e+00, -2.4853e-01,
         -1.5014e+00,  4.5251e+00, -5.9056e+00,  5.6569e+00,  9.3702e-01],
        [ 1.9033e+00, -2.6206e+00,  7.3037e-01, -1.3049e+00, -1.9838e+00,
         -2.6330e+00, -3.1825e+00, -1.0941e+00, -5.9200e+00, -5.6154e-01,
         -1.9344e+00, -6.4060e+00, -1.6030e+00, -4.2500e+00,  1.3211e+00,
         -6.6771e+00, -5.2089e+00, -6.4303e-01, -1.6737e+00, -1.6499e+00,
         -1.7160e+00, -4.9100e+00, -7.3977e-01, -3.6887e+00,  3.3412e+00,
         -1.5276e+00, -2.2854e+00,  1.0249e+00, -3.6768e+00, -5.6562e+00,
         -2.0019e+00,  9.3674e-01,  2.7865e+00,  2.0475e+00,  6.8217e-01,
         -2.3926e+00,  1.5813e+00,  1.3632e+00,  2.3670e+00,  2.5970e+00,
          2.6013e+00, -4.2014e+00, -3.8439e+00, -4.2805e-01,  4.6519e+00,
          3.6485e+00,  2.1738e+00, -8.4321e-01,  1.1773e+00,  6.7023e+00,
          1.5589e+00,  7.5597e+00,  6.1305e+00,  3.8253e+00,  9.6579e+00,
          7.1180e+00,  6.0226e+00,  6.6046e+00, -2.8052e+00, -2.4971e+00],
        [-1.3622e+00, -1.3186e+00, -3.8832e+00, -5.5088e+00,  6.4670e-01,
         -3.0884e+00,  5.2303e+00, -1.9282e+00, -1.4371e+00,  3.5212e+00,
         -2.8130e+00, -7.2765e+00,  5.5934e+00,  4.5668e-02,  4.1393e+00,
         -3.1024e+00, -1.4221e+00,  4.8966e+00, -1.5961e+00,  1.0812e+00,
          2.9163e+00,  2.4131e+00,  1.9392e+00,  3.3422e-01, -2.5589e+00,
         -2.2026e+00, -4.4267e-01, -4.6935e+00, -6.2982e+00, -7.6008e+00,
          2.9241e+00,  4.2904e+00,  7.7945e-01, -1.4512e+00, -2.3775e+00,
         -8.7582e+00, -4.5337e+00, -2.0041e+00, -3.8323e+00,  2.8048e+00,
         -7.1876e-01,  4.1780e+00, -1.3544e+00, -5.2779e+00, -5.3519e+00,
         -3.6458e+00, -4.1798e+00, -2.0775e+00, -1.0109e+00,  8.4912e+00,
          2.9251e+00,  1.4024e+01,  2.9251e+00,  1.9156e+00,  3.8301e+00,
          6.1193e+00,  5.7452e+00,  1.0943e+00,  3.9094e+00,  5.4306e+00],
        [ 3.4375e+00,  5.5059e+00,  2.0328e+00,  2.3167e+00,  2.5400e+00,
         -4.2271e+00, -5.4007e+00, -4.4666e+00, -2.2975e+00,  4.8804e+00,
          9.2372e+00,  9.6780e+00,  6.2240e+00, -1.0573e-01,  6.1158e-01,
          1.2187e+00, -1.8170e-01,  1.8179e+00, -1.1648e+00, -1.2082e+00,
         -3.9545e+00, -3.8880e+00, -8.5632e-01, -3.5025e+00,  3.5819e+00,
         -7.3891e-01, -3.3729e+00,  3.9664e+00,  1.0690e+01,  1.0690e+01,
         -3.2090e+00,  1.8801e+00,  2.3252e+00,  5.5142e+00, -5.2499e+00,
          1.8705e+00,  2.8092e+00, -4.8415e+00, -5.3158e-01, -3.4245e+00,
         -5.6795e-01, -2.5749e+00, -6.0140e+00, -5.0637e-01,  2.4829e+00,
         -5.7748e-01, -1.5600e-01, -1.8006e+00,  2.7274e+00, -5.1155e+00,
         -6.4700e+00, -3.7417e+00, -3.0388e+00, -3.0188e+00, -3.7081e+00,
          4.1869e-02, -1.6622e-01,  2.5677e-01, -2.3153e+00, -6.1834e+00],
        [-1.6223e+00, -5.2566e+00,  2.9965e+00,  5.4652e+00, -4.8816e+00,
         -5.8278e+00,  2.7529e+00, -1.4338e+00, -6.0904e+00,  5.5501e+00,
         -3.1314e+00, -2.5237e+00, -5.3763e+00, -1.7800e+00, -1.5870e+00,
         -5.2891e+00, -4.0926e+00,  1.6487e+00,  1.4996e+00,  2.5890e+00,
          2.6767e+00,  8.7673e+00,  3.4391e+00, -3.3041e+00, -6.0897e+00,
         -3.0676e+00, -2.1746e+00,  2.9922e+00, -3.1298e+00, -4.5207e+00,
          6.6896e+00,  7.1912e+00,  5.2090e-01,  8.3595e-01, -2.4899e+00,
         -4.0025e+00,  6.3923e+00,  5.5316e+00,  2.7410e+00,  8.7274e+00,
          2.8179e+00, -5.4940e+00, -2.6868e+00,  1.0448e+01, -1.3992e-01,
          3.9706e-02,  1.1802e+01,  4.5279e+00,  2.7782e+00, -1.7740e+00,
         -8.9078e+00,  2.1112e-01,  3.3890e+00,  4.3798e+00, -7.2947e-01,
         -5.0617e+00, -5.3345e+00, -5.2686e+00, -1.5974e+00, -5.1882e+00],
        [ 1.9929e+00,  4.1559e-02,  2.4380e+00,  9.5090e-01,  2.8749e+00,
         -2.7042e+00, -1.6448e+00, -1.6525e+00, -2.2461e+00, -1.4149e+00,
          1.0846e+00,  1.0582e+00, -3.2285e+00, -1.7986e+00, -1.0305e+00,
          4.5457e-01, -6.7147e-01,  8.7029e-01, -4.9041e-01, -5.1237e-01,
         -1.6965e+00, -3.3094e+00,  7.8514e-02,  1.1648e+00,  4.4533e+00,
          5.8931e-01, -1.4232e+00,  1.7151e+00,  2.1012e+00,  1.1783e+00,
         -5.9904e-01,  6.6925e-01,  9.8751e-01, -1.4270e+00, -4.4079e-01,
          6.2023e+00,  1.3646e+00,  2.2494e+00, -2.0512e+00, -2.4812e+00,
          1.0535e+00,  1.7989e-01, -2.9547e+00,  1.2418e+00,  2.2797e+00,
          4.8382e+00,  2.7500e+00, -2.5177e+00,  2.0234e-01,  8.2932e-01,
         -5.6406e-01, -1.5929e+00,  1.6184e+00,  1.7307e-02, -3.4463e+00,
         -2.0152e+00, -2.2788e-01, -1.8583e+00, -1.1327e+00, -2.3094e+00]],
       device='cuda:0', grad_fn=<AddmmBackward0>) 
 Label: tensor([52, 55, 23, 42, 58,  8, 54, 51, 28, 46, 27], device='cuda:0') 
10/14/2023, 22:10:09 Epoch: 3, Loss: 0.0658 
 Predict_label: tensor([[ 4.5967e+00,  8.3521e+00,  1.4027e+00,  1.8770e+00,  1.2058e+00,
         -1.4352e+00, -3.3647e+00, -3.8033e+00, -2.3662e+00,  1.7288e+00,
          6.0231e+00,  4.7877e+00,  6.0028e+00,  1.7103e+00,  6.5593e-01,
          1.1294e+00,  1.2169e+00,  4.8195e+00,  2.5461e+00,  5.8048e-01,
          3.4127e-01, -3.3542e+00, -3.3220e+00, -1.8321e+00,  2.9614e+00,
         -1.6545e+00, -2.9976e+00,  3.6318e+00,  3.9794e+00,  4.5959e+00,
         -2.3898e+00, -2.1067e-01, -2.2309e-01,  3.1514e+00, -3.0271e+00,
          8.0483e-01,  5.2294e+00, -1.3654e+00, -6.6808e-01, -3.6514e+00,
          6.1798e-01, -2.6254e+00, -5.1923e+00,  6.2768e-01, -3.0885e-01,
         -2.2942e+00, -3.8387e-01, -1.3030e+00,  1.4387e+00, -3.3969e+00,
         -4.6128e+00, -3.3520e+00, -3.1131e+00, -3.8466e+00, -3.1653e+00,
          6.1790e-01,  1.0081e+00, -2.4193e+00, -2.5259e+00, -3.6835e+00],
        [ 1.2666e+01,  4.4124e+00,  7.3915e+00,  4.0819e+00,  2.0002e-02,
         -4.6352e+00, -6.0226e+00, -3.5282e+00, -4.2529e+00,  1.9265e-01,
          3.1240e+00,  1.2421e+00,  2.2789e+00, -2.1657e-01, -8.3934e-01,
         -2.9935e+00, -3.6160e+00,  8.1356e+00, -2.2307e+00,  9.6322e-01,
         -7.3725e-01, -4.1171e+00, -2.7135e+00, -4.0839e+00,  1.9759e+00,
         -6.8615e-01, -5.6864e+00,  6.8299e+00,  2.6657e+00,  3.0341e-01,
         -1.0631e+00,  4.5372e+00,  2.9459e+00,  1.7708e+00, -4.7570e+00,
          6.3099e-01,  4.9289e+00,  3.0059e+00, -3.0013e-02, -3.3858e-01,
          2.3832e+00, -3.6833e+00, -4.1988e+00,  6.2803e+00,  1.2573e+00,
          3.2579e-02,  3.5622e+00, -2.1251e+00, -2.3281e-01, -3.8458e+00,
         -6.6487e+00, -2.2756e+00, -1.4360e-01, -1.9434e+00, -4.4048e-02,
         -9.8593e-01, -9.9506e-01, -1.9273e+00, -3.3059e+00, -3.0627e+00],
        [-1.0215e+01,  1.3294e-01, -6.0500e+00,  1.8247e+00, -8.7427e-01,
         -2.3401e+00,  1.3368e+01, -4.5890e+00, -1.0002e+00,  9.4907e+00,
         -7.5205e+00, -5.8682e+00,  6.8980e-01,  3.6035e+00,  4.8310e+00,
         -5.7379e+00, -4.9247e+00, -8.1023e-02,  6.4070e+00,  5.8818e+00,
